State         Time      Voltage     Position            mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
    D     10.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.88812E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.96086E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.98773E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99653E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99911E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99979E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99996E-04     3.29498E+00     7.53559-315
    D     10.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29498E+00     7.53559-315
    D     10.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     8.18212E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.67712E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.32437E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.69309E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.87590E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.95517E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.98545E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99573E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99886E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99972E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99995E-04     3.29485E+00     7.53559-315
    D     10.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29485E+00     7.53559-315
    D     11.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     8.14144E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.63644E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.29115E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.67071E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.86328E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.94911E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.98293E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99481E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99857E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99964E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99993E-04     3.29472E+00     7.53559-315
    D     11.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29472E+00     7.53559-315
    D     11.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     8.10163E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.59663E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.25833E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.64822E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.85029E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.94269E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.98018E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99378E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99822E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99954E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99991E-04     3.29459E+00     7.53559-315
    D     11.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29459E+00     7.53559-315
    D     12.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     8.06263E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.55763E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.22591E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.62565E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.83697E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.93593E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.97720E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99262E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99782E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99941E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99989E-04     3.29447E+00     7.53559-315
    D     12.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29447E+00     7.53559-315
    D     12.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     8.02440E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.51940E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.19388E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.60301E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.82334E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.92885E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.97398E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.99132E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99735E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99927E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99985E-04     3.29435E+00     7.53559-315
    D     12.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29435E+00     7.53559-315
    D     13.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     7.98689E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.48189E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.16223E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.58034E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.80942E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.92145E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.97053E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.98990E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99683E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99909E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99982E-04     3.29423E+00     7.53559-315
    D     13.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29423E+00     7.53559-315
    D     13.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     7.95007E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.44507E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.13094E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.55765E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.79525E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.91375E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.96685E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.98834E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99623E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99889E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99977E-04     3.29411E+00     7.53559-315
    D     13.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29411E+00     7.53559-315
    D     14.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     7.91389E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.40889E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.10002E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.53496E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.78085E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.90576E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.96294E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.98664E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99557E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99866E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99972E-04     3.29399E+00     7.53559-315
    D     14.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.29399E+00     7.53559-315
    D     14.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     7.87833E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     8.37333E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     9.06945E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     9.51228E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     9.76623E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     9.89750E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.95881E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.98479E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.99483E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.99840E-04     3.29388E+00     7.53559-315
    D     14.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.99965E-04     3.29388E+00     7.53559-315
